project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
20081	8260566	4.1	South Kivu	-3.22552	28.59604	ADM2	CD|12	Democratic Republic of the Congo|South Kivu
20081	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azarbaijan
24175	218825	1	Birambizo	-1.19781	29.13163	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
24175	217683	1	Bunyakiri	-2.07232	28.56424	PPL	CD|12	Democratic Republic of the Congo|South Kivu
24175	1397	3	Shelāk	36.17095	53.11975	PPL	IR|35	Iran|Māzandarān
24175	214291	1	Kanvola	-2.59489	28.60815	PPL	CD|12	Democratic Republic of the Congo|South Kivu
24175	212761	1	Kirotshe	-1.60131	29.02817	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
24175	1460	4.1	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
24175	209071	1	Minova	-1.70695	29.01916	PPL	CD|12	Democratic Republic of the Congo|South Kivu
24175	207521	1	Mweso	-1.1289	29.04189	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
24175	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azarbaijan
24175	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
24175	206901	1	Nundu	-3.80862	29.09988	PPL	CD|12	Democratic Republic of the Congo|South Kivu
24175	8435079	1	Pinga	-0.95252	28.69916	PPL	CD|11	Democratic Republic of the Congo|Nord Kivu
24175	8260566	4.1	South Kivu	-3.22552	28.59604	ADM2	CD|12	Democratic Republic of the Congo|South Kivu
24175	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
24175	1461	4.1	Kūh-e Barf Pājūn	36.30587	52.92326	MT	IR|35	Iran|Māzandarān
24393	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
24393	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
24393	1255	4.2	Darbsar	37.1051	45.5249	FRMQ	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
24393	216417	1	Parc National de la Garamba	4.19559	29.48093	PRK	CD|09	Democratic Republic of the Congo|Eastern Province
24393	204387	5	Parc National des Virunga	-0.64735	29.43891	PRK	CD|11	Democratic Republic of the Congo|Nord Kivu
P092724	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
P092724	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
P092724	1573	4.1	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
P092724	1609	3	Pā’īn Tālār Posht	36.4175	52.8395	PPL	IR|35	Iran|Māzandarān
P092724	9166121	5	Pool Malebo	-4.28194	15.48861	LK	CD|06	Democratic Republic of the Congo|Kinshasa
P071144	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
P071144	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
P124720	1252	4.2	Khalīfeh Kandī	37.2904	46.3582	PPL	IR|33	Iran|East Azerbaijan
P124720	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
P124720	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
P124720	1319	3	Takht-e Marsal	36.004	53.0108	AREA	IR|35	Iran|Māzandarān
P124720	1316	3	Kharaj	36.01667	53.08333	PPL	IR|35	Iran|Māzandarān
P088751	2317399	1	Bandjow-Moke	-1.81667	17.46667	PPL	CD|00	Democratic Republic of the Congo
P088751	1440	3	Helmīd	36.36667	53.41667	PPL	IR|35	Iran|Māzandarān
P088751	1483	3	Berenjestānak-e Bālā	36.37287	52.93397	PPL	IR|35	Iran|Māzandarān
P088751	1442	3	Haft Khāl	36.2849	53.4613	PPLQ	IR|35	Iran|Māzandarān
P088751	218855	1	Binga	2.37352	20.49768	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	2317024	1	Bobangi	1.27304	19.5339	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1484	3	Rowshan Āb	36.33333	52.91667	STM	IR|35	Iran|Māzandarān
P088751	1464	3	Emāmzādeh Qāsem	36.3061	52.5623	SHRN	IR|35	Iran|Māzandarān
P088751	2316770	1	Bolenge	0	18.21667	PPL	CD|00	Democratic Republic of the Congo
P088751	1482	3	Īstgāh-e Macheh Bon	36.39104	52.85657	RSTN	IR|35	Iran|Māzandarān
P088751	1439	3	Şalāḩ	36.36667	53.45	PPL	IR|35	Iran|Māzandarān
P088751	1444	3	Pāchā	36.26667	53.36667	PPL	IR|35	Iran|Māzandarān
P088751	218229	1	Bongandanga	1.50695	21.0726	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	218111	1	Bosanga	2.39987	22.77115	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	2316476	1	Bosobe	-1.18333	18.21667	PPL	CD|00	Democratic Republic of the Congo
P088751	218048	1	Bosondjo	1.86667	21.76667	PPL	CD|00	Democratic Republic of the Congo
P088751	1490	3	Gornām-e Soflá	36.38333	53.41667	PPL	IR|35	Iran|Māzandarān
P088751	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
P088751	1333	3	Kūh-e Emāmzādeh Ḩasan	36.07541	52.77159	MT	IR|35	Iran|Māzandarān
P088751	1466	3	Hardo Rūd	36.31667	52.55	PPL	IR|35	Iran|Māzandarān
P088751	217130	1	Djombo	0.3949	21.14151	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1277	4.1	Katarnū	36.12207	53.72974	FRM	IR|25	Iran|Semnān
P088751	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
P088751	2315589	1	Iboko-Bolombi	-1.11667	18.56667	PPL	CD|00	Democratic Republic of the Congo
P088751	1465	3	Sar Rūd	36.5	52.58333	STM	IR|35	Iran|Māzandarān
P088751	1438	3	Āb-e Tīr Jārī	36.32785	53.43135	STM	IR|35	Iran|Māzandarān
P088751	1362	3	Katb ‘Alī	36.09006	52.58638	RSRT	IR|35	Iran|Māzandarān
P088751	2315389	1	Irebu	-0.60992	17.75614	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1355	3	Bazsā	36.11412	52.67025	RSRT	IR|35	Iran|Māzandarān
P088751	215329	1	Kafakumba	-9.67651	23.75888	PPL	CD|05	Democratic Republic of the Congo|Katanga
P088751	923130	1	Kafubu	-11.75	27.56667	PPL	CD|00	Democratic Republic of the Congo
P088751	215042	1	Kalamba	-5.89915	24.93483	PPL	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
P088751	1382	3	Tāreh Rūd	36.32893	52.5704	STM	IR|35	Iran|Māzandarān
P088751	2314869	1	Kibanseke Première	-4.4311	15.37999	PPL	CD|06	Democratic Republic of the Congo|Kinshasa
P088751	212987	1	Kilwa	-9.28528	28.33288	PPL	CD|00	Democratic Republic of the Congo
P088751	2593463	1	Kimbanseke II	-4.42111	15.36583	PPL	CD|06	Democratic Republic of the Congo|Kinshasa
P088751	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
P088751	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
P088751	8260567	4.1	Kinshasa rural	-4.38396	15.59516	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
P088751	8260568	4.1	Kinshasa Urban	-4.44028	15.41344	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
P088751	1380	3	Dā’ī Sar	36.2	52.66667	PPL	IR|35	Iran|Māzandarān
P088751	1365	3	Mehdī Kheyl	36.03333	52.6	PPL	IR|35	Iran|Māzandarān
P088751	922795	1	Kisenge	-10.69574	23.17915	PPL	CD|05	Democratic Republic of the Congo|Katanga
P088751	1481	3	Dūkān Sar	36.36925	52.86133	PPL	IR|35	Iran|Māzandarān
P088751	2313712	1	Lilanga	0.28388	17.89636	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	2026	2	Kūh-e Darreh Chāh	33.5345	49.2811	MT	IR|23	Iran|Lorestān
P088751	1489	3	Kārnām-e ‘Olyā	36.39078	53.41677	PPL	IR|35	Iran|Māzandarān
P088751	2313518	1	Lotumbe	-0.54913	19.43492	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	922674	1	Lukafu	-10.51667	27.55	PPL	CD|00	Democratic Republic of the Congo
P088751	210372	1	Lusangi	-4.64015	27.12637	PPL	CD|10	Democratic Republic of the Congo|Maniema
P088751	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
P088751	209602	1	Mankanza	-7.40978	22.65826	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
P088751	1585	3	Jīreh Sar	36.75	53.05	PPL	IR|35	Iran|Māzandarān
P088751	7731950	3	Mbandaka	-0.0942	18.27757	ADM3	CD|02	Democratic Republic of the Congo|Équateur
P088751	2312766	1	Mimia	-2.49828	19.99368	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P088751	208793	1	Mompono	0.14628	21.70088	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	208760	1	Mondombe	-0.77802	22.7533	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1281	4.1	Ḩājjīābād	36.06196	53.69554	PPLQ	IR|25	Iran|Semnān
P088751	2312558	1	Monieka	0.01667	19.98333	PPL	CD|00	Democratic Republic of the Congo
P088751	1480	3	Mal‘eh	36.33333	52.86667	PPL	IR|35	Iran|Māzandarān
P088751	1364	3	Līsarā	36.04522	52.60978	RSRT	IR|35	Iran|Māzandarān
P088751	2311733	1	Pendjua	-1.09998	19.10967	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P088751	206245	1	Pimu-Lendo	1.77627	20.9495	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1381	3	Mamerz Kābon	36.26667	52.5	PPL	IR|35	Iran|Māzandarān
P088751	1383	3	Kūh-e Chang Būr	36.25762	52.64763	MT	IR|35	Iran|Māzandarān
P088751	205922	1	Samba	-3.81667	25.85	PPL	CD|00	Democratic Republic of the Congo
P088751	1332	3	Kūh-e Sīāh Rajeh	35.99407	52.81298	MT	IR|35	Iran|Māzandarān
P088751	1279	4.1	Gandalābād	36.08333	53.73333	PPL	IR|25	Iran|Semnān
P088751	204591	1	Tunda	-1.41667	28.95	PPL	CD|00	Democratic Republic of the Congo
P088751	1275	4.1	Omīdābād	36.10108	53.80602	FRM	IR|25	Iran|Semnān
P088751	204257	1	Wema	-0.49499	21.62289	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	203888	1	Yamaluka	2.30497	22.34861	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	8279649	1	Yambuku	2.82114	22.22553	PPL	CD|02	Democratic Republic of the Congo|Équateur
P088751	1479	3	Chā’ī Bāgh	36.34055	52.86064	PPL	IR|35	Iran|Māzandarān
P083813	387573	1	Bitshombo	-3.55389	28.84806	PPL	CD|00	Democratic Republic of the Congo
P083813	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
P083813	216279	3	Goma	-1.68333	29.23333	ADM3	CD|11	Democratic Republic of the Congo|Nord Kivu
P083813	216281	1	Goma	-1.67409	29.22845	PPLA	CD|11	Democratic Republic of the Congo|Nord Kivu
P083813	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
P083813	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
P083813	211318	1	Lopori	0.7083	22.90966	PPL	CD|09	Democratic Republic of the Congo|Eastern Province
P083813	2313031	5	Maringa	1.23126	19.81054	STM	CD|02	Democratic Republic of the Congo|Équateur
P083813	216417	5	Parc National de la Garamba	4.19559	29.48093	PRK	CD|09	Democratic Republic of the Congo|Eastern Province
P083813	210039	5	Parc National de la Maïko	-0.27225	27.58629	PRK	CD|00	Democratic Republic of the Congo
P083813	8432916	5	Pârc National de la Salonga	-1.76516	21.49723	PRK	CD|02	Democratic Republic of the Congo|Équateur
P083813	204387	5	Parc National des Virunga	-0.64735	29.43891	PRK	CD|11	Democratic Republic of the Congo|Nord Kivu
P083813	2311615	5	Salonga	-0.2869	19.89914	STM	CD|02	Democratic Republic of the Congo|Équateur
P083813	6942127	5	Virunga National Park	0.91667	29.16667	RESN	CD|09	Democratic Republic of the Congo|Eastern Province
P083813	1496	3	Kūh-e Ghaldūk	36.47276	53.7424	MT	IR|35	Iran|Māzandarān
P083813	203909	1	Yalumba	-2.21667	25.45	PPL	CD|00	Democratic Republic of the Congo
160463	1435	3	Kūh-e Babr Cheshmeh	36.37282	53.65241	MT	IR|35	Iran|Māzandarān
160463	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
160463	1460	3	Ḩājjīābād	36.28333	52.86667	PPL	IR|35	Iran|Māzandarān
160463	1251	4.2	Jahāngīr	37.4063	46.2763	PPL	IR|33	Iran|East Azerbaijan
160463	8260563	4.1	North Kivu	-0.65515	29.03398	ADM2	CD|11	Democratic Republic of the Congo|Nord Kivu
160463	1436	3	Kūh-e Gol Jārī	36.31165	53.58353	MT	IR|35	Iran|Māzandarān
160463	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
160463	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
160463	1301	4.1	Nasām Ţalār Sar	36.03333	53.16667	PPL	IR|35	Iran|Māzandarān
160463	1395	3	Kūh-e Galdak	36.21084	52.9438	MT	IR|35	Iran|Māzandarān
2008.2094.4-2010.2041.1	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
2008.2094.4-2010.2041.1	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
2008.2094.4-2010.2041.1	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
2008.2094.4-2010.2041.1	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
2008.2094.4-2010.2041.1	8260567	4.1	Kinshasa rural	-4.38396	15.59516	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
2008.2094.4-2010.2041.1	8260568	4.1	Kinshasa Urban	-4.44028	15.41344	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
2008.2228.8	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
2006.2201.9-2008.2223.9	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
1120091254435	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
1120091254435	1381	3	Mamerz Kābon	36.26667	52.5	PPL	IR|35	Iran|Māzandarān
2009.1988.6	1300	4.1	Sūteh Kolā	36.0954	53.1904	PPL	IR|35	Iran|Māzandarān
2009.1988.6	1381	3	Mamerz Kābon	36.26667	52.5	PPL	IR|35	Iran|Māzandarān
2008.2140.5-2010.2042.9	1341	3	Garīvash	36.06667	52.66667	PPL	IR|35	Iran|Māzandarān
2008.2140.5-2010.2042.9	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
2008.2140.5-2010.2042.9	1436	3	Kūh-e Gol Jārī	36.31165	53.58353	MT	IR|35	Iran|Māzandarān
2008.2140.5-2010.2042.9	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
2008.2140.5-2010.2042.9	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
2008.2023.3-2012.2517.6	1433	3	Nīleh Kūh	36.36317	53.69271	PPLQ	IR|35	Iran|Māzandarān
2008.2023.3-2012.2517.6	1588	3	Marzūd	36.69175	53.09469	PPL	IR|35	Iran|Māzandarān
2008.2023.3-2012.2517.6	212901	4.1	Kindu	-2.95	25.93333	ADM3	CD|10	Democratic Republic of the Congo|Maniema
2008.2023.3-2012.2517.6	1573	3	Ḩājjī Bābā	36.78333	53.26667	PPL	IR|35	Iran|Māzandarān
2008.2023.3-2012.2517.6	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azerbaijan
2008.2023.3-2012.2517.6	8260567	4.1	Kinshasa rural	-4.38396	15.59516	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
2008.2023.3-2012.2517.6	8260568	4.1	Kinshasa Urban	-4.44028	15.41344	ADM2	CD|06	Democratic Republic of the Congo|Kinshasa
2008.2023.3-2012.2517.6	9165800	4.1	Lubumbashi (city)	-11.72207	27.5173	ADM2	CD|05	Democratic Republic of the Congo|Katanga
2008.2023.3-2012.2517.6	1259	4.2	Qermez Khalīfeh-ye ‘Olyā	37.06556	46.06244	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
2008.2023.3-2012.2517.6	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
2008.2023.3-2012.2517.6	1273	4.1	Kalāteh-ye Taqī	36.07445	53.81233	FRM	IR|25	Iran|Semnān
2008.2227.0	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
2008.2227.0	217830	3	Bukavu	-2.5	28.86667	ADM3	CD|12	Democratic Republic of the Congo|South Kivu
2008.2227.0	1250	4.2	Khoţb	37.4607	46.341	PPLQ	IR|33	Iran|East Azarbaijan
2008.2227.0	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
2008.2227.0	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
2011.1991.6	1397	3	Shelāk	36.17095	53.11975	PPL	IR|35	Iran|Māzandarān
2011.1991.6	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
2011.1991.6	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
2009.1987.8	1253	4.2	Tāzeh Kand-e Zavāraq	37.29436	46.09849	PPL	IR|33	Iran|East Azerbaijan
2009.1987.8	1274	4.1	Kalāteh-ye Ḩājjī Esḩaq ‘Alī	36.08705	53.80279	FRM	IR|25	Iran|Semnān
2009.1987.8	1396	3	Bālā Chāyrān	36.19933	52.96611	PPL	IR|35	Iran|Māzandarān
95.3572.5	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21090/ 200465278	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21090/ 200465278	1415	3	Pandar Āb	36.33043	53.81614	FRM	IR|35	Iran|Māzandarān
21090/ 200465278	1388	3	Amīr Kolā	36.18333	52.78333	PPL	IR|35	Iran|Māzandarān
21090/ 200465278	215522	3	Kabinda	-6.13333	24.48333	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21090/ 200465278	1292	4.1	Kūh-e Palang Āb	36.05119	53.528	MT	IR|25	Iran|Semnān
21090/ 200465278	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
21090/ 200465278	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21090/ 200465278	1499	3	Kūh-e Kolā	36.46667	53.85	MT	IR|35	Iran|Māzandarān
21090/ 200465278	2314704	3	Kikwit	-5.03333	18.81667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
21090/ 200465278	1310	4.1	Sang Sīr	36.09294	53.07106	PPL	IR|35	Iran|Māzandarān
21090/ 200465278	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
21090/ 200465278	1325	3	Āpūn	36.08452	52.90666	RHSE	IR|35	Iran|Māzandarān
21090/ 200465278	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
21090/ 200465278	2313010	3	Masi-Manimba	-4.76667	17.91667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
21090/ 200465278	1546	3	Emāmzādeh Zeyn ol ‘Ābedīn	36.50777	53.48639	SHRN	IR|35	Iran|Māzandarān
21090/ 200465278	8260590	3	Ngandajika	-6.69987	24.13107	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21090/ 200465278	1291	4.1	Qal‘eh Gardan	36.07894	53.51613	PPLQ	IR|35	Iran|Māzandarān
21090/ 200465278	204863	3	Tshimbulu	-6.48015	22.85695	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
21380/ 200470690	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21380/ 200470690	1415	3	Pandar Āb	36.33043	53.81614	FRM	IR|35	Iran|Māzandarān
21380/ 200470690	1388	3	Amīr Kolā	36.18333	52.78333	PPL	IR|35	Iran|Māzandarān
21380/ 200470690	215522	3	Kabinda	-6.13333	24.48333	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21380/ 200470690	1292	4.1	Kūh-e Palang Āb	36.05119	53.528	MT	IR|25	Iran|Semnān
21380/ 200470690	1256	4.2	Noşratābād-e Amīr Ghāyeb	37.10408	46.20261	PPL	IR|33	Iran|East Azerbaijan
21380/ 200470690	1257	4.2	Ārpā Darrehsī	37.0749	46.3968	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
21380/ 200470690	1499	3	Kūh-e Kolā	36.46667	53.85	MT	IR|35	Iran|Māzandarān
21380/ 200470690	2314704	3	Kikwit	-5.03333	18.81667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
21380/ 200470690	1310	4.1	Sang Sīr	36.09294	53.07106	PPL	IR|35	Iran|Māzandarān
21380/ 200470690	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
21380/ 200470690	1325	3	Āpūn	36.08452	52.90666	RHSE	IR|35	Iran|Māzandarān
21380/ 200470690	1289	4.1	Sīāh Gāv Sarā	36.09935	53.5625	CRRL	IR|35	Iran|Māzandarān
21380/ 200470690	2313010	3	Masi-Manimba	-4.76667	17.91667	ADM3	CD|01	Democratic Republic of the Congo|Bandundu
21380/ 200470690	1546	3	Emāmzādeh Zeyn ol ‘Ābedīn	36.50777	53.48639	SHRN	IR|35	Iran|Māzandarān
21380/ 200470690	8260590	3	Ngandajika	-6.69987	24.13107	ADM3	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
21380/ 200470690	1291	4.1	Qal‘eh Gardan	36.07894	53.51613	PPLQ	IR|35	Iran|Māzandarān
21380/ 200470690	204863	3	Tshimbulu	-6.48015	22.85695	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
22521/ 200765990	1389	3	Rūdbār Sarā	36.18333	52.86667	PPL	IR|35	Iran|Māzandarān
22521/ 200765990	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
22521/ 200765990	1490	3	Gornām-e Soflá	36.38333	53.41667	PPL	IR|35	Iran|Māzandarān
22521/ 200765990	2316091	3	Dibaya-Lubwe	-4.15869	19.8619	PPL	CD|01	Democratic Republic of the Congo|Bandundu
22521/ 200765990	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
22521/ 200765990	1448	3	Kamar Sar	36.32045	53.33559	FRM	IR|35	Iran|Māzandarān
22521/ 200765990	1387	3	Ḩājjī Kolā	36.18333	52.78333	PPL	IR|35	Iran|Māzandarān
22521/ 200765990	1324	3	Lāltā	36.06373	52.9189	PPL	IR|35	Iran|Māzandarān
22521/ 200765990	1287	4.1	Emāmzādeh Ebrāhīm	36.0964	53.6486	SHRN	IR|35	Iran|Māzandarān
22521/ 200765990	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
22521/ 200765990	2313083	3	Mangai	-4.05548	19.57963	PPL	CD|01	Democratic Republic of the Congo|Bandundu
22521/ 200765990	1281	4.1	Ḩājjīābād	36.06196	53.69554	PPLQ	IR|25	Iran|Semnān
22521/ 200765990	1280	4.1	Ḩoseynābād	36.08111	53.73633	FRM	IR|25	Iran|Semnān
22521/ 200765990	1278	4.1	Maḩmūdābād	36.10805	53.76787	FRM	IR|25	Iran|Semnān
25145/ 200870204	1389	3	Rūdbār Sarā	36.18333	52.86667	PPL	IR|35	Iran|Māzandarān
25145/ 200870204	1260	4.2	Nez̧āmābād	37.0437	45.9491	PPL	IR|01	Iran|Āz̄ārbāyjān-e Gharbī
25145/ 200870204	1490	3	Gornām-e Soflá	36.38333	53.41667	PPL	IR|35	Iran|Māzandarān
25145/ 200870204	2316091	3	Dibaya-Lubwe	-4.15869	19.8619	PPL	CD|01	Democratic Republic of the Congo|Bandundu
25145/ 200870204	1254	4.2	Dīzaj-e Nāvlū	37.34184	46.08612	PPL	IR|33	Iran|East Azerbaijan
25145/ 200870204	1448	3	Kamar Sar	36.32045	53.33559	FRM	IR|35	Iran|Māzandarān
25145/ 200870204	1387	3	Ḩājjī Kolā	36.18333	52.78333	PPL	IR|35	Iran|Māzandarān
25145/ 200870204	1324	3	Lāltā	36.06373	52.9189	PPL	IR|35	Iran|Māzandarān
25145/ 200870204	1287	4.1	Emāmzādeh Ebrāhīm	36.0964	53.6486	SHRN	IR|35	Iran|Māzandarān
25145/ 200870204	1307	4.1	Kūh-e Esţelaḩ	36.02043	53.15208	MT	IR|35	Iran|Māzandarān
25145/ 200870204	2313084	3	Mangai	-4.02328	19.53385	PPL	CD|01	Democratic Republic of the Congo|Bandundu
25145/ 200870204	1281	4.1	Ḩājjīābād	36.06195	53.69554	PPLQ	IR|25	Iran|Semnān
25145/ 200870204	1280	4.1	Ḩoseynābād	36.08111	53.73633	FRM	IR|25	Iran|Semnān
25145/ 200870204	1278	4.1	Maḩmūdābād	36.10805	53.76787	FRM	IR|25	Iran|Semnān
20824/ 200465104	203312	5	Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21996/ 200565911	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
21977/ 200566364	203312	5	DR Congo	-2.5	23.5	PCLI	CD|00	Democratic Republic of the Congo
P100620	1440	3	Helmīd	36.36667	53.41667	PPL	IR|35	Iran|Māzandarān
P100620	1483	3	Berenjestānak-e Bālā	36.37287	52.93397	PPL	IR|35	Iran|Māzandarān
P100620	1442	3	Haft Khāl	36.2849	53.4613	PPLQ	IR|35	Iran|Māzandarān
P100620	1484	3	Rowshan Āb	36.33333	52.91667	STM	IR|35	Iran|Māzandarān
P100620	1439	3	Şalāḩ	36.36667	53.45	PPL	IR|35	Iran|Māzandarān
P100620	1444	3	Pāchā	36.26667	53.36667	PPL	IR|35	Iran|Māzandarān
